timestamp,id,coal,wind
2017-11-06,676314.5,3634.9548611111113,4636.159722222223
2017-11-07,676602.5,4321.340277777777,4814.878472222223
2017-11-08,676890.5,4802.475694444444,3837.4930555555557
2017-11-09,677176.0,4003.2296819787985,5120.240282685512
2017-11-10,677461.5,3293.1319444444443,7169.482638888889
2017-11-11,677749.5,2759.2638888888887,2663.965277777778
2017-11-12,678037.5,812.9722222222222,7126.527777777777
2017-11-13,678325.5,4230.708333333333,4810.458333333333
2017-11-14,678613.5,6033.53125,4109.635416666667
2017-11-15,678900.0,6006.00701754386,1374.4315789473685
2017-11-16,679186.5,4344.770833333333,5255.006944444444
2017-11-17,679474.5,4926.909722222223,5000.46875
2017-11-18,679762.5,3849.8020833333335,6494.260416666667
2017-11-19,680050.5,4294.041666666667,2518.4270833333335
2017-11-20,680338.5,4017.2743055555557,5356.916666666667
2017-11-21,680626.5,4377.548611111111,6140.524305555556
2017-11-22,680914.5,4592.395833333333,5506.375
2017-11-23,681202.5,4944.645833333333,6324.552083333333
2017-11-24,681490.5,6451.201388888889,3438.378472222222
2017-11-25,681778.5,5544.899305555556,7069.576388888889
2017-11-26,682066.5,4917.0,7665.572916666667
2017-11-27,682354.5,5475.125,8226.774305555555
2017-11-28,682642.5,6914.024305555556,6662.107638888889
2017-11-29,682930.5,7274.041666666667,6866.270833333333
2017-11-30,683218.5,7660.03125,7990.722222222223
2017-12-01,683506.5,7910.732638888889,5101.430555555556
2017-12-02,683794.5,6160.524305555556,3223.2118055555557
2017-12-03,684082.5,6069.659722222223,3123.1701388888887
2017-12-04,684370.5,7776.934027777777,3444.503472222222
2017-12-05,684658.5,7395.954861111111,5885.940972222223
2017-12-06,684946.5,6284.260416666667,7979.6875
2017-12-07,685234.5,5134.8125,8362.805555555555
2017-12-08,685522.5,6715.597222222223,9013.833333333334
2017-12-09,685810.5,7028.673611111111,4918.225694444444
2017-12-10,686098.5,6402.381944444444,2832.3229166666665
2017-12-11,686386.5,8096.670138888889,3725.121527777778
2017-12-12,686674.5,9340.5,3899.5555555555557
2017-12-13,686962.5,7760.944444444444,7628.371527777777
2017-12-14,687250.5,7277.145833333333,6593.371527777777
2017-12-15,687538.5,5150.836805555556,6498.777777777777
2017-12-16,687826.5,4892.319444444444,3591.4236111111113
2017-12-17,688114.5,4757.524305555556,5733.472222222223
2017-12-18,688402.5,7406.524305555556,2798.8576388888887
